group,FORMULA,STRUC_SPACEGROUP_SYM,STRUC_SPACEGROUP_NO,STRUC_CELL_LENGTH_A,STRUC_CELL_LENGTH_B,STRUC_CELL_LENGTH_C,STRUC_ALPHA,STRUC_BETA,STRUC_GAMMA,STRUC_VOLUME,COMP_ELEMENT_COUNT,COMP_PARSED FORMULA,OTHER_TEMPERATURE,OTHER_PRESSURE,OTHER_DENSITY,OTHER_DATABASE,LABEL_CTE CELL_LENGTH_A,LABEL_R^2 CELL_LENGTH_A,LABEL_CTE CELL_LENGTH_B,LABEL_R^2 CELL_LENGTH_B,LABEL_CTE CELL_LENGTH_C,LABEL_R^2 CELL_LENGTH_C,LABEL_CTE VOLUME,LABEL_R^2 VOLUME,LABEL_dir NTE,LABEL_dir NTE large,LABEL_vol NTE,LABEL_MAX CTE,LABEL_ABS MAX CTE,LABEL_MIN CTE,LABEL_ABS MIN CTE,LABEL_DEV CTE,COMP_FORMULA,COMP_oxides,COMP_carbonites,COMP_fluorides,COMP_cyonides,COMP_partly organic
B6.0Nd1.0 Pm-3m,B6Nd1,Pm-3m,221.0,0.41254,0.41254,0.41254,90.0,90.0,90.0,0.07021,2.0,B6.0Nd1.0,298.15,101.325,4.95,ICSD,-3.4938954779663817e-06,0.4245312004606971,-3.4938954779663817e-06,0.4245312004606971,-3.4938954779663817e-06,0.4245312004606971,-1.0138467003823862e-05,0.3941994506086826,1,0,1,-3.4938954779663817e-06,-3.4938954779663817e-06,-3.4938954779663817e-06,-3.4938954779663817e-06,0.0,B6Nd1,0,0,0,0,0
B6.0K1.0 Pm-3m,B6K1,Pm-3m,221.0,0.42325,0.42325,0.42325,90.0,90.0,90.0,0.07582,2.0,B6.0K1.0,298.15,101.325,2.28,ICSD,6.384612387847412e-06,0.6674030789174338,6.384612387847412e-06,0.6674030789174338,6.384612387847412e-06,0.6674030789174338,1.986833294820996e-05,0.6963104184408808,0,0,0,6.384612387847412e-06,6.384612387847412e-06,6.384612387847412e-06,6.384612387847412e-06,0.0,B6K1,0,0,0,0,0
B6.0H10.0Na1.0O2.0 P42/ncm O2,B6H6[H2O]2Na,P42/ncm O2,138.0,1.0024,1.0024,1.3688,90.0,90.0,90.0,1.3754,4.0,B6.0H10.0Na1.0O2.0,298.15,101.325,1.25,PCD,2.5421668410566563e-05,0.9997461288403644,2.5421668410566563e-05,0.9997461288403644,9.94194580211514e-05,0.9997461288403644,0.000150610925353,0.9997461288403648,0,0,0,9.94194580211514e-05,9.94194580211514e-05,2.5421668410566563e-05,2.5421668410566563e-05,7.399778961058485e-05,B6H6[H2O]2Na,1,0,0,0,1
B6.0Fe12.0La1.0 R-3mH,B6Fe12La1,R-3mH,166.0,0.9631,0.9631,0.7612,90.0,90.0,120.0,0.6114700000000001,3.0,B6.0Fe12.0La1.0,298.15,101.325,7.12,ICSD,1.1916179237202224e-05,0.9706285142906468,1.1916179237202224e-05,0.9706285142906468,6.646951578834897e-06,0.9706285142906468,3.049166609278798e-05,0.946499101861716,0,0,0,1.1916179237202224e-05,1.1916179237202224e-05,6.646951578834897e-06,6.646951578834897e-06,5.269227658367327e-06,B6Fe12La1,0,0,0,0,0
B6.0Eu1.0 Pm-3m,B6Eu1,Pm-3m,221.0,0.4185,0.4185,0.4185,90.0,90.0,90.0,0.0733,2.0,B6.0Eu1.0,298.15,101.325,4.91,ICSD,-8.90727873045026e-06,0.5695491907512966,-8.90727873045026e-06,0.5695491907512966,-8.90727873045026e-06,0.5695491907512966,-2.669904788862456e-05,0.5659077233481872,1,0,1,-8.90727873045026e-06,-8.90727873045026e-06,-8.90727873045026e-06,-8.90727873045026e-06,0.0,B6Eu1,0,0,0,0,0
B6.0Co12.0La1.0 R-3mH,B6Co12La1,R-3mH,166.0,0.9531,0.9531,0.7506999999999999,90.0,90.0,120.0,0.59057,3.0,B6.0Co12.0La1.0,298.15,101.325,7.68,ICSD,1.0370313291798656e-05,0.8123144290593888,1.0370313291798656e-05,0.8123144290593888,7.275753819947879e-06,0.8123144290593888,2.803669160583004e-05,0.7727536968554976,0,0,0,1.0370313291798656e-05,1.0370313291798656e-05,7.275753819947879e-06,7.275753819947879e-06,3.094559471850777e-06,B6Co12La1,0,0,0,0,0
B6.0Co12.0La1.0 R-3m h,B6Co12La,R-3m h,166.0,0.953,0.953,0.7505,90.0,90.0,120.0,0.5903,3.0,B6.0Co12.0La1.0,298.15,101.325,7.69,PCD,1.0249938893426508e-05,0.8153248589846689,1.0249938893426508e-05,0.8153248589846689,5.2516032412561725e-06,0.8153248589846689,2.6034813729643534e-05,0.7954046894637793,0,0,0,1.0249938893426508e-05,1.0249938893426508e-05,5.2516032412561725e-06,5.2516032412561725e-06,4.998335652170335e-06,B6Co12La,0,0,0,0,0
B6.0Co12.0Ho1.0 R-3mH,B6Co12Ho1,R-3mH,166.0,0.941,0.941,0.7414,90.0,90.0,120.0,0.5685399999999999,3.0,B6.0Co12.0Ho1.0,200.0,101.325,8.21,ICSD,3.3644586218185263e-06,0.8598103621242033,3.3644586218185263e-06,0.8598103621242033,-1.2089158797252416e-06,0.8598103621242033,5.500528189126513e-06,0.6972639506355451,1,0,0,3.3644586218185263e-06,3.3644586218185263e-06,-1.2089158797252416e-06,-1.2089158797252416e-06,4.573374501543768e-06,B6Co12Ho1,0,0,0,0,0
B6.0Co12.0Ho1.0 R-3m h,B6Co12Ho,R-3m h,166.0,0.9449,0.9449,0.7439,90.0,90.0,120.0,0.5752,3.0,B6.0Co12.0Ho1.0,298.15,101.325,8.12,PCD,1.6361482590939837e-05,0.7052515375153378,1.6361482590939837e-05,0.7052515375153378,9.1922369405787e-06,0.7052515375153378,4.169575959550054e-05,0.6599605194540075,0,0,0,1.6361482590939837e-05,1.6361482590939837e-05,9.1922369405787e-06,9.1922369405787e-06,7.169245650361137e-06,B6Co12Ho,0,0,0,0,0
B6.0Co12.0Gd1.0 R-3m h,B6Co12Gd,R-3m h,166.0,0.9455,0.9455,0.7449,90.0,90.0,120.0,0.5767,3.0,B6.0Co12.0Gd1.0,298.15,101.325,8.03,PCD,5.73531507399776e-06,0.9781572249638304,5.73531507399776e-06,0.9781572249638304,6.028196610730603e-07,0.9781572249638304,1.224737252071982e-05,0.8349756527885163,0,0,0,5.73531507399776e-06,5.73531507399776e-06,6.028196610730603e-07,6.028196610730603e-07,5.132495412924699e-06,B6Co12Gd,0,0,0,0,0
B6.0Ce1.0 Pm-3m,B6Ce1,Pm-3m,221.0,0.41407,0.41407,0.41407,90.0,90.0,90.0,0.07099,2.0,B6.0Ce1.0,298.0,101.325,4.79,ICSD,7.727180314298251e-06,0.7638501602243621,7.727180314298251e-06,0.7638501602243621,7.727180314298251e-06,0.7638501602243621,2.2613880564236214e-05,0.7466132635177135,0,0,0,7.727180314298251e-06,7.727180314298251e-06,7.727180314298251e-06,7.727180314298251e-06,0.0,B6Ce1,0,0,0,0,0
B6.0Ce0.75La0.25 Pm-3m,B6Ce0.75La0.25,Pm-3m,221.0,0.4144,0.4144,0.4144,90.0,90.0,90.0,0.07116,3.0,B6.0Ce0.75La0.25,298.15,101.325,4.78,ICSD,3.4377195799760336e-06,0.9847660893190494,3.4377195799760336e-06,0.9847660893190494,3.4377195799760336e-06,0.9847660893190494,8.76861521916552e-06,0.8844261660429715,0,0,0,3.4377195799760336e-06,3.4377195799760336e-06,3.4377195799760336e-06,3.4377195799760336e-06,0.0,B6Ce0.75La0.25,0,0,0,0,0
B6.0C2.0Ca8.0Mn6.0O30.0 P63/m,C2B6Ca8Mn6O30,P63/m,176.0,1.06079,1.06079,0.5886,90.0,90.0,120.0,0.5736,5.0,B6.0C2.0Ca8.0Mn6.0O30.0,298.0,101.325,3.53,ICSD,1.5192934440886849e-05,0.9946026478088498,1.5192934440886849e-05,0.9946026478088498,1.6882466618265588e-05,0.9946026478088498,4.7259070094523565e-05,0.9960415006203928,0,0,0,1.6882466618265588e-05,1.6882466618265588e-05,1.5192934440886849e-05,1.5192934440886849e-05,1.6895321773787387e-06,C2B6Ca8Mn6O30,1,1,0,0,1
B5.0Na3.0O10.0Sr1.0 P-1,B5Na3O10Sr1,P-1,2.0,0.7288,0.7611,0.9754,81.28,70.72,61.68,0.4495699999999999,4.0,B5.0Na3.0O10.0Sr1.0,293.0,101.325,2.74,ICSD,1.6320424980633644e-05,0.8366673887063018,1.8140293613269723e-05,0.8321183214232846,2.9031172486064003e-05,0.8321183214232846,7.587818102105322e-05,0.8556697990955836,0,0,0,2.9031172486064003e-05,2.9031172486064003e-05,1.6320424980633644e-05,1.6320424980633644e-05,1.271074750543036e-05,B5Na3O10Sr1,1,0,0,0,1
B5.0H9.0N1.0 Pnma,B5H6[NH3],Pnma,62.0,1.8096,0.7373,0.7223,90.0,90.0,90.0,0.9637,3.0,B5.0H9.0N1.0,298.0,101.325,1.06,PCD,5.127723030344263e-05,0.9872083825056006,3.0638795429907807e-05,0.9961245387465004,2.5324906186722133e-05,0.9961245387465004,0.0001074743253501,0.9946945829707736,0,0,0,5.127723030344263e-05,5.127723030344263e-05,2.5324906186722133e-05,2.5324906186722133e-05,2.595232411672049e-05,B5H6[NH3],0,0,0,0,1
B5.0H7.0 P12/c1,B5H7,P12/c1,13.0,1.27,0.568,1.445,90.0,124.7,90.0,0.85697,2.0,B5.0H7.0,298.15,101.325,0.95,PCD,0.0001122795571713,0.999800148174192,5.804440100814568e-05,0.999284225822222,4.937774887017818e-05,0.999284225822222,0.0002454643078997,0.9993995448492292,0,0,0,0.0001122795571713,0.0001122795571713,4.937774887017818e-05,4.937774887017818e-05,6.290180830120936e-05,B5H7,0,0,0,0,1
B5.0Cs1.0O8.0 P121/c1,B5Cs1O8,P121/c1,14.0,0.7117,0.9634,1.14016,90.0,116.604,90.0,0.69898,3.0,B5.0Cs1.0O8.0,298.0,101.325,2.99,ICSD,-6.154657479412369e-06,0.9532940748236888,6.11301138873591e-05,0.9640956341684958,1.7211170451460812e-05,0.9640956341684958,7.146093210937867e-05,0.9387758877615844,1,0,0,6.11301138873591e-05,6.11301138873591e-05,-6.154657479412369e-06,-6.154657479412369e-06,6.728477136677147e-05,B5Cs1O8,1,0,0,0,1
B5.0Ce1.0H7.0N1.0O15.0 P121/c1,H7B5Ce1N1O15,P121/c1,14.0,0.6465,1.5571,1.24406,90.0,121.07,90.0,1.07269,5.0,B5.0Ce1.0H7.0N1.0O15.0,298.15,101.325,2.82,ICSD,2.669960957866807e-05,0.9984154865784388,-5.220283463928964e-07,0.9984154865784388,-3.280006447581338e-05,0.9984154865784388,-4.131064594722588e-05,0.9985393501718824,1,1,1,2.669960957866807e-05,-3.280006447581338e-05,-3.280006447581338e-05,-5.220283463928964e-07,5.949967405448145e-05,H7B5Ce1N1O15,1,0,0,0,1
B4.0Li2.0O7.0 I41cd,B4Li2O7,I41cd,110.0,0.9475,0.9475,1.0283,90.0,90.0,90.0,0.92316,3.0,B4.0Li2.0O7.0,298.0,101.325,2.43,ICSD,1.4804166017421669e-05,0.9478191835256744,1.4804166017421669e-05,0.9478191835256744,3.067930743509534e-06,0.9478191835256744,3.267728359918223e-05,0.8833350178325405,0,0,0,1.4804166017421669e-05,1.4804166017421669e-05,3.067930743509534e-06,3.067930743509534e-06,1.1736235273912134e-05,B4Li2O7,1,0,0,0,1
B4.0K1.5Na0.5O7.0 P-1,B4K1.5Na0.5O7,P-1,2.0,0.6464,0.9543,1.0293,88.79,78.1,78.17,0.60794,4.0,B4.0K1.5Na0.5O7.0,298.0,101.325,2.46,PCD,2.854115680631201e-06,0.923168653122876,2.213356637207572e-05,0.9997675208001462,2.3233380924430104e-05,0.9997675208001462,4.560314227951797e-05,0.997812091324281,0,0,0,2.3233380924430104e-05,2.3233380924430104e-05,2.854115680631201e-06,2.854115680631201e-06,2.0379265243798905e-05,B4K1.5Na0.5O7,1,0,0,0,1
B4.0Ho1.0 P4/mbm,B4Ho1,P4/mbm,127.0,0.7064,0.7064,0.4,90.0,90.0,90.0,0.1996,2.0,B4.0Ho1.0,298.15,101.325,6.93,ICSD,-9.78684414448112e-05,0.935659956509328,-9.78684414448112e-05,0.935659956509328,-5.097951761875963e-05,0.935659956509328,-0.0002662973282337,0.7375669102114827,1,1,1,-5.097951761875963e-05,-9.78684414448112e-05,-9.78684414448112e-05,-5.097951761875963e-05,4.688892382605157e-05,B4Ho1,0,0,0,0,0
B4.0H16.0U1.0 P41212,H16B4U1,P41212,92.0,0.749,0.749,1.324,90.0,90.0,90.0,0.7427699999999999,3.0,B4.0H16.0U1.0,298.15,101.325,2.66,ICSD,4.195508573947854e-05,0.9988276959382284,4.195508573947854e-05,0.9988276959382284,-1.5844203623018762e-06,0.9988276959382284,8.257891250292062e-05,0.998688668420852,1,0,0,4.195508573947854e-05,4.195508573947854e-05,-1.5844203623018762e-06,-1.5844203623018762e-06,4.3539506101780416e-05,H16B4U1,0,0,0,0,1
B4.0Fe3.0O12.0Y1.0 P3121,[BO3]4Fe3Y,P3121,152.0,0.95251,0.95251,0.75558,90.0,90.0,120.0,0.59368,4.0,B4.0Fe3.0O12.0Y1.0,295.0,101.325,4.13,PCD,2.845324680766383e-06,0.9990953886207964,2.845324680766383e-06,0.9990953886207964,5.142295991672341e-06,0.9990953886207964,1.0739087894766332e-05,0.9910966636272238,0,0,0,5.142295991672341e-06,5.142295991672341e-06,2.845324680766383e-06,2.845324680766383e-06,2.296971310905958e-06,[BO3]4Fe3Y,1,0,0,0,1
B4.0Fe3.0O12.0Tb1.0 P3121,B4Fe3O12Tb1,P3121,152.0,0.95416,0.95416,0.75659,90.0,90.0,120.0,0.59653,4.0,B4.0Fe3.0O12.0Tb1.0,100.0,101.325,4.69,ICSD,4.888697919220513e-06,0.9372411307800218,4.888697919220513e-06,0.9372411307800218,-1.1900953532182304e-06,0.9372411307800218,8.56025598833943e-06,0.8166279128751968,1,0,0,4.888697919220513e-06,4.888697919220513e-06,-1.1900953532182304e-06,-1.1900953532182304e-06,6.078793272438744e-06,B4Fe3O12Tb1,1,0,0,0,1
B4.0Fe3.0O12.0Pr1.0 R32 h,[BO3]4Fe3Pr,R32 h,155.0,0.95927,0.95927,0.76208,90.0,90.0,120.0,0.6073,4.0,B4.0Fe3.0O12.0Pr1.0,298.15,101.325,4.46,PCD,1.6757176484434335e-05,0.4202260873910041,1.6757176484434335e-05,0.4202260873910041,2.201321214995083e-05,0.4202260873910041,5.565675884854199e-05,0.4135752229662722,0,0,0,2.201321214995083e-05,2.201321214995083e-05,1.6757176484434335e-05,1.6757176484434335e-05,5.256035665516495e-06,[BO3]4Fe3Pr,1,0,0,0,1
B4.0Fe3.0Ho1.0O12.0 P3121,[BO3]4Fe3Ho,P3121,152.0,0.95307,0.95307,0.75553,90.0,90.0,120.0,0.59434,4.0,B4.0Fe3.0Ho1.0O12.0,295.0,101.325,4.76,PCD,4.931098939327102e-06,0.8115021020354525,4.931098939327102e-06,0.8115021020354525,6.773095810653348e-06,0.8115021020354525,1.6667540069219938e-05,0.8925948518924705,0,0,0,6.773095810653348e-06,6.773095810653348e-06,4.931098939327102e-06,4.931098939327102e-06,1.8419968713262465e-06,[BO3]4Fe3Ho,1,0,0,0,1
B4.0Cr1.0 Pnnm,B4Cr1,Pnnm,58.0,0.47483,0.54817,0.28663,90.0,90.0,90.0,0.07461,2.0,B4.0Cr1.0,298.15,101.325,4.24,ICSD,1.6058379908449952e-05,0.997320555972348,2.633893349530209e-06,0.889685931457389,2.358772849235265e-05,0.889685931457389,4.255580335605231e-05,0.9995773769225458,0,0,0,2.358772849235265e-05,2.358772849235265e-05,2.633893349530209e-06,2.633893349530209e-06,2.095383514282244e-05,B4Cr1,0,0,0,0,0
B4.0Co11.0Pr3.0 P6/mmm,B4Co11Pr3,P6/mmm,191.0,0.5147,0.5147,0.9785,90.0,90.0,120.0,0.22449,3.0,B4.0Co11.0Pr3.0,298.15,101.325,8.24,ICSD,5.218141082847515e-06,0.992370211563958,5.218141082847515e-06,0.992370211563958,1.065642873015756e-05,0.992370211563958,2.103019381627604e-05,0.9305531731667108,0,0,0,1.065642873015756e-05,1.065642873015756e-05,5.218141082847515e-06,5.218141082847515e-06,5.438287647310046e-06,B4Co11Pr3,0,0,0,0,0
B4.0C156.0Fe4.0H126.0N30.0 I41/aZ,C156H126B4Fe4N30,I41/aZ,88.0,1.74466,1.74466,4.36969,90.0,90.0,90.0,13.30063,5.0,B4.0C156.0Fe4.0H126.0N30.0,300.0,101.325,1.34,ICSD,6.0841401807833976e-05,0.954554385730778,6.0841401807833976e-05,0.954554385730778,9.210261624180316e-05,0.954554385730778,0.0002137843650038,0.965086364086392,0,0,0,9.210261624180316e-05,9.210261624180316e-05,6.0841401807833976e-05,6.0841401807833976e-05,3.1261214433969195e-05,C156H126B4Fe4N30,0,1,0,1,1
B4.0Bi0.05Fe3.0O12.0Y0.94 R32H,B4Bi0.05Fe3O12Y0.94,R32H,155.0,0.95272,0.95272,0.75618,90.0,90.0,120.0,0.59441,5.0,B4.0Bi0.05Fe3.0O12.0Y0.94,375.0,101.325,4.16,ICSD,9.600162161811136e-06,0.9969374092488024,9.600162161811136e-06,0.9969374092488024,5.790765514734447e-06,0.9969374092488024,2.490511721707808e-05,0.8908901368367451,0,0,0,9.600162161811136e-06,9.600162161811136e-06,5.790765514734447e-06,5.790765514734447e-06,3.809396647076689e-06,B4Bi0.05Fe3O12Y0.94,1,0,0,0,1
B4.0Bi0.05Fe3.0O12.0Y0.94 P3121,B4Bi0.05Fe3O12Y0.94,P3121,152.0,0.95191,0.95191,0.75517,90.0,90.0,120.0,0.59261,5.0,B4.0Bi0.05Fe3.0O12.0Y0.94,295.0,101.325,4.18,ICSD,4.224340281110239e-06,0.7358463705443802,4.224340281110239e-06,0.7358463705443802,9.18401634236684e-06,0.7358463705443802,1.7667856948523988e-05,0.8353117649587838,0,0,0,9.18401634236684e-06,9.18401634236684e-06,4.224340281110239e-06,4.224340281110239e-06,4.9596760612566014e-06,B4Bi0.05Fe3O12Y0.94,1,0,0,0,1
B4.0Bi0.04Fe3.0Ho0.96O12.0 R32H,B4Bi0.037Fe3Ho0.963O12,R32H,155.0,0.95351,0.95351,0.75633,90.0,90.0,120.0,0.59551,5.0,B4.0Bi0.04Fe3.0Ho0.96O12.0,364.0,101.325,4.76,ICSD,3.2163166239286504e-06,0.9522287842047747,3.2163166239286504e-06,0.9522287842047747,4.685490417156443e-06,0.9522287842047747,1.1092948029400373e-05,0.8587508815660957,0,0,0,4.685490417156443e-06,4.685490417156443e-06,3.2163166239286504e-06,3.2163166239286504e-06,1.469173793227793e-06,B4Bi0.037Fe3Ho0.963O12,1,0,0,0,1
B4.0Bi0.04Fe3.0Ho0.96O12.0 P3121,B4Bi0.037Fe3Ho0.963O12,P3121,152.0,0.95245,0.95245,0.75481,90.0,90.0,120.0,0.593,5.0,B4.0Bi0.04Fe3.0Ho0.96O12.0,293.0,101.325,4.78,ICSD,4.636573039419642e-06,0.9615405599840045,4.636573039419642e-06,0.9615405599840045,1.1056063801340224e-05,0.9615405599840045,2.031422097764549e-05,0.9303043230615186,0,0,0,1.1056063801340224e-05,1.1056063801340224e-05,4.636573039419642e-06,4.636573039419642e-06,6.419490761920582e-06,B4Bi0.037Fe3Ho0.963O12,1,0,0,0,1
B4.0Ba1.0O7.0 P121/c1,B4Ba1O7,P121/c1,14.0,1.05724,0.81981,1.30314,90.0,104.924,90.0,1.09138,3.0,B4.0Ba1.0O7.0,298.0,101.325,3.56,ICSD,4.176204683572654e-06,0.3649281540955679,-1.802177334138669e-05,0.9175326681222828,-1.8307688517054924e-06,0.9175326681222828,-1.1934246646528964e-05,0.7241591112957411,1,0,1,4.176204683572654e-06,-1.802177334138669e-05,-1.802177334138669e-05,-1.8307688517054924e-06,2.2197978024959343e-05,B4Ba1O7,1,0,0,0,1
B3.0Os2.0 P63/mmc,B3Os2,P63/mmc,194.0,0.29145,0.29145,1.29213,90.0,90.0,120.0,0.09505,2.0,B3.0Os2.0,298.15,101.325,14.42,ICSD,0.0003380345110398,0.9889484697881252,0.0003380345110398,0.9889484697881252,-0.0003431977268497,0.9889484697881252,0.0003332092950765,0.8839151108756873,1,1,0,0.0003380345110398,-0.0003431977268497,-0.0003431977268497,0.0003380345110398,0.0006812322378896,B3Os2,0,0,0,0,0
B3.0Li1.0O5.0 Pna21,B3Li1O5,Pna21,33.0,0.8460000000000001,0.7386,0.5133,90.0,90.0,90.0,0.32074,3.0,B3.0Li1.0O5.0,298.15,101.325,2.47,ICSD,9.613918900700648e-05,0.999666587365514,3.673946884641751e-05,0.9959531271408592,-7.152751489621156e-05,0.9959531271408592,6.141854264686722e-05,0.9878862884898854,1,1,0,9.613918900700648e-05,9.613918900700648e-05,-7.152751489621156e-05,3.673946884641751e-05,0.0001676667039032,B3Li1O5,1,0,0,0,1
B3.0K1.0O6.0Zn1.0 P-1,B3K1O6Zn1,P-1,2.0,0.6753,0.6910999999999999,0.7045,63.39,72.58,69.13,0.2708,4.0,B3.0K1.0O6.0Zn1.0,298.0,101.325,2.86,ICSD,4.704921061765933e-05,0.6806801788002631,-1.0964542724629303e-05,0.8666991622951088,1.977526456803167e-06,0.8666991622951088,6.49502391850501e-05,0.4785204249048218,1,0,0,4.704921061765933e-05,4.704921061765933e-05,-1.0964542724629303e-05,1.977526456803167e-06,5.801375334228863e-05,B3K1O6Zn1,1,0,0,0,1
B3.0Eu0.97Li6.0O9.0 P121/c1,B3Eu0.966Li6O9,P121/c1,14.0,0.7231799999999999,1.6522,0.67033,90.0,105.397,90.0,0.77219,4.0,B3.0Eu0.97Li6.0O9.0,293.0,101.325,3.14,ICSD,1.3447134229878914e-05,0.9916874513307596,2.0346408639607315e-05,0.9984818539062262,1.334704140722229e-05,0.9984818539062262,4.335393289967987e-05,0.99528716086314,0,0,0,2.0346408639607315e-05,2.0346408639607315e-05,1.334704140722229e-05,1.334704140722229e-05,6.999367232385025e-06,B3Eu0.966Li6O9,1,0,0,0,1
B3.0Cs1.0O7.0Zn2.0 Cmc21,B3CsO7Zn2,Cmc21,36.0,0.84268,1.92101,1.45611,90.0,90.0,90.0,2.3571,4.0,B3.0Cs1.0O7.0Zn2.0,296.0,101.325,3.45,PCD,-4.473009872414468e-06,0.998941492836606,-3.5204373206542226e-05,0.9989414928366056,-1.61467390185919e-05,0.9989414928366056,-5.612925713285893e-05,0.9989414928366056,1,1,1,-4.473009872414468e-06,-3.5204373206542226e-05,-3.5204373206542226e-05,-4.473009872414468e-06,3.073136333412776e-05,B3Cs1O7Zn2,1,0,0,0,1
B3.0Co7.0Pr2.0 P6/mmm,B3Co7Pr2,P6/mmm,191.0,0.515,0.515,1.275,90.0,90.0,120.0,0.29286,3.0,B3.0Co7.0Pr2.0,298.15,101.325,8.24,ICSD,3.2799120655972537e-06,0.5602526778908095,3.2799120655972537e-06,0.5602526778908095,1.2024220795013258e-05,0.5602526778908095,1.870349762417569e-05,0.8788992609213528,0,0,0,1.2024220795013258e-05,1.2024220795013258e-05,3.2799120655972537e-06,3.2799120655972537e-06,8.744308729416004e-06,B3Co7Pr2,0,0,0,0,0
B3.0Ca5.0F1.0O9.0 C1m1,B3Ca5F1O9,C1m1,8.0,0.8125,1.6050999999999995,0.3538,90.0,100.9,90.0,0.45308,4.0,B3.0Ca5.0F1.0O9.0,298.15,101.325,2.9,ICSD,8.465033198189508e-05,0.9522668967734133,1.0266297958114234e-05,0.3460633010700056,8.352362617316586e-05,0.3460633010700056,0.0001543321477539,0.9391746779539246,0,0,0,8.465033198189508e-05,8.465033198189508e-05,1.0266297958114234e-05,1.0266297958114234e-05,7.438403402378085e-05,B3Ca5F1O9,1,0,0,0,1
B3.0Ca1.0H5.0O8.0 P1211,H5B3Ca1O8,P1211,4.0,0.6086,1.1236000000000002,0.8713,90.0,110.13,90.0,0.5594199999999999,4.0,B3.0Ca1.0H5.0O8.0,260.0,101.325,2.44,ICSD,1.3293861796598605e-05,0.6548817910507642,2.0441179483163947e-05,0.8351838159702647,4.097572934967642e-06,0.8351838159702647,4.241000147584098e-05,0.6669525570115298,0,0,0,2.0441179483163947e-05,2.0441179483163947e-05,4.097572934967642e-06,4.097572934967642e-06,1.6343606548196305e-05,H5B3Ca1O8,1,0,0,0,1
B3.0Ca1.0H5.0O8.0 P121/c1,H5B3Ca1O8,P121/c1,14.0,0.6102000000000001,1.1263999999999998,0.8743000000000001,90.0,110.12,90.0,0.56426,4.0,B3.0Ca1.0H5.0O8.0,298.15,101.325,2.42,ICSD,4.333612786854074e-05,0.5170917805755187,3.918820016329568e-05,0.551687776050997,4.138764540233082e-05,0.551687776050997,0.000123054382911,0.4349439618761774,0,0,0,4.333612786854074e-05,4.333612786854074e-05,3.918820016329568e-05,3.918820016329568e-05,4.147927705245062e-06,H5B3Ca1O8,1,0,0,0,1
B3.0C1.0Ca4.0Mn3.0O15.0 P63/m,[BO3]3[CO3]Ca4Mn3O3,P63/m,176.0,1.06079,1.06079,0.5886,90.0,90.0,120.0,0.5736,5.0,B3.0C1.0Ca4.0Mn3.0O15.0,298.0,101.325,3.53,PCD,1.6436679913765737e-05,0.980263193156443,1.6436679913765737e-05,0.980263193156443,1.561355936721614e-05,0.980263193156443,4.85659332714208e-05,0.9951935159529336,0,0,0,1.6436679913765737e-05,1.6436679913765737e-05,1.561355936721614e-05,1.561355936721614e-05,8.231205465495986e-07,C1B3Ca4Mn3O15,1,1,0,0,1
B20.0Ni21.0Sn1.0 Pm-3m,B20Ni21Sn1,Pm-3m,221.0,0.71834,0.71834,0.71834,90.0,90.0,90.0,0.37067,3.0,B20.0Ni21.0Sn1.0,295.0,101.325,7.02,ICSD,5.496205445707157e-06,0.9994942683749162,5.496205445707157e-06,0.9994942683749162,5.496205445707157e-06,0.9994942683749162,1.6414751584633023e-05,0.9994942683749156,0,0,0,5.496205445707157e-06,5.496205445707157e-06,5.496205445707157e-06,5.496205445707157e-06,0.0,B20Ni21Sn1,0,0,0,0,0
B20.0Na3.0 Cmmm,B20Na3,Cmmm,65.0,0.57009,1.86945,0.41506,90.0,90.0,90.0,0.44235,2.0,B20.0Na3.0,296.2,101.325,2.14,PCD,-1.8418366562019736e-06,0.9999854502318148,5.895195067225735e-06,0.9999854502318152,8.66365259285146e-06,0.9999854502318152,1.2794895689289491e-05,0.9997186893932108,1,0,0,8.66365259285146e-06,8.66365259285146e-06,-1.8418366562019736e-06,-1.8418366562019736e-06,1.0505489249053434e-05,B20Na3,0,0,0,0,0
B2.11Mo5.0Si0.89 I4/mcm,B2.11Mo5Si0.89,I4/mcm,140.0,0.60272,0.60272,1.10671,90.0,90.0,90.0,0.402,3.0,B2.11Mo5.0Si0.89,298.15,101.325,8.72,PCD,7.99175797339477e-06,0.9985864518880369,7.99175797339477e-06,0.9985864518880369,7.803947912936273e-06,0.9985864518880369,2.3817895248993955e-05,0.9970463807321504,0,0,0,7.99175797339477e-06,7.99175797339477e-06,7.803947912936273e-06,7.803947912936273e-06,1.8781006045849705e-07,B2.11Mo5Si0.89,0,0,0,0,0
B2.0Ti1.0 P6/mmm,B2Ti1,P6/mmm,191.0,0.3029,0.3029,0.3229,90.0,90.0,120.0,0.02566,2.0,B2.0Ti1.0,298.0,101.325,4.5,ICSD,0.0002020908009002,0.6602526186567037,0.0002020908009002,0.6602526186567037,4.900754606923883e-05,0.6602526186567037,0.000461530719968,0.846525208791226,0,0,0,0.0002020908009002,0.0002020908009002,4.900754606923883e-05,4.900754606923883e-05,0.0001530832548309,B2Ti1,0,0,0,0,0
